,uuid,sentence,intention
967,E9000200015505013,那手术医生是白继教授吗？,咨询专家
968,E3830330012698013,啊?要找医生吗,咨询专家
969,E3830330004309033,稍等我一下，我有一个同学妈妈推荐的医生的，我找一下，之前就是这个医生给她家孩子看的。,咨询专家
970,E3830330012815018,这边面的医生是哪位医生呢。,咨询专家
971,E2569490000529013,还有什么医生选择请问？,咨询专家
972,E2569490000116037,胡医生的，对吧,咨询专家
973,E9000200011637054,我来找那个医生检查,咨询专家
974,E9000200011541020,请你告诉我白医生最近还有号没,咨询专家
975,E3830330016432008,请问以前市二院的司马医生在您们那吗？,咨询专家
976,E3830330007580005,治疗眼睛黄斑裂孔复杂性这方面是不是现在属于国内领先，如果手术的话一般是不是林顺潮在做。,咨询专家
977,E3830330012754016,这边最高级别的是副主任医生？,咨询专家
978,E2871200039842011,王一医生,咨询专家
1068,E3830330005465013,是不是空调吹的原因呢？,咨询病因
1069,E3830330002980001,眼睛下边缘肿了怎么回事,咨询病因
1070,E3830330002043009,是不是血糖高引发的,咨询病因
1071,E3830330000455003,您好！请问眼睛角充血是怎么回事呢,咨询病因
1072,E3830330000334001,你好，请问眼睛看东西模糊是什么原因,咨询病因
1073,E3830330012999011,你直接告诉我咋样就闪光了,咨询病因
1074,E3830330003428001,你好为什么,咨询病因
1075,E3830330009864020,就是想咨询一下怎么回事,咨询病因
1076,E5953630002517001,孩子咳嗽会引起眼底出血吗,咨询病因
1077,E3830330002987006,外伤引起的,咨询病因
1078,E3830330001876001,眼睛突然痛是怎么回事,咨询病因
1079,E3830330007374010,哪是什么原因呢？,咨询病因
1080,E3830330002855004,是怎么回事尼,咨询病因
1081,E3830330001479005,我早上起来突然眼睛疼怎么回事,咨询病因
1082,E3830330001817001,你好！我眼睛头几天痒然后买眼药水滴了这几天又胀痛是怎么回事。,咨询病因
1083,E3830330001099004,什么原因医生，33岁，没有检，这，平时白天也有眼屎，不，这两天早上起来特别多眼屎，我很担心,咨询病因
1084,E3830330002620001,眼球有血块是怎么回事,咨询病因
1085,E3830330001546001,我右眼不知道怎么回事，突然疼痛，眼袋浮肿,咨询病因
1086,E2871200052038007,小朋友两岁多，喜欢用手揉眼睛，想去看看是怎么回事,咨询病因
1087,E3830330004659001,眼睛为什么看东西模糊,咨询病因
1088,E3830330009498002,视力下降，想检查原因,咨询病因
1089,E3830330007758010,一般是什么原因？,咨询病因
1090,E3830330005098013,能说说什么原因吗,咨询病因
1091,E3830330002580001,你好！眼睛眼珠有点白的带有血丝，有时候有点模糊是什么原因,咨询病因
1092,E3830330007728002,眼睛有血丝是眼疲劳过度导致的吗？,咨询病因
1093,E3830330001518001,您好，我想咨询一下，就是眼睛突然很痛，里面感觉在发烧，请问这是什么情况呢？,咨询病因
1094,E3830330001061001,白眼球忽然有一片红色是什么回事？,咨询病因
1095,E2569490002106004,没有近视、是不是看手机有辐射,咨询病因
1096,E3830330005630017,散光是怎么造成的？,咨询病因
1097,E3830330001269001,你好，我儿子右眼一天到晚眨个不停是什么原因,咨询病因
1098,E3830330000321000,右眼睛，今天有点痛，昨晚吃了点大龙虾，是不是应起的？,咨询病因
1099,E3830330006897003,请问眼睛散光是有几种原因？,咨询病因
1100,E2871200022765002,眼睛很痒是怎么回事,咨询病因
1101,E3830330001818001,最近一段时间睡午觉会不自觉流眼泪，不能控制。这是怎么回事,咨询病因
1102,E3830330002201001,眼睛充血是怎么回事,咨询病因
1103,E3830330003601037,一般是什么引起的。,咨询病因
1104,E3830330005740001,眼睛里的血块怎么引起的,咨询病因
1105,E3830330003179021,长期失眠有关系吗,咨询病因
1106,E3830330000312013,大概是什么原因,咨询病因
1107,E3830330003273005,以前看过，现在感觉越来越模糊，是什么原因呢,咨询病因
1108,E3830330003286012,那大概是什么原因呢,咨询病因
1109,E3830330000170001,我眼睛周围白色眼球有暗黄是怎么回事,咨询病因
1110,E3830330000040005,请问一下是什么情况，不知为什么经常上火,咨询病因
1111,E3830330003178001,眼睛痒什么原因,咨询病因
1112,E3830330002560001,你好，我眼睛经常流泪，是什么原因,咨询病因
1113,E3830330002165001,飞蚊病是怎么回事,咨询病因
1114,E3830330003251014,请问一下眼睛散光是怎么引起的？,咨询病因
1115,E3830330002954007,就去年过年到现在！我长时间看手机！是不是看手机的问题,咨询病因
1116,E3830330000423002,你好，眼睛看东西模糊不清是什么原因造成的,咨询病因
1117,E3830330005714007,是不是之前留下的月子病啊,咨询病因
1118,E3830330007739002,请问一下这个是怎么回事,咨询病因
1119,E3830330009570001,"我想咨询""眼睛感觉老有泪是什么原因""",咨询病因
1120,E3830330000424002,眼睛突然痛一下   怎么回事,咨询病因
1121,E3830330003586001,眼底匡不好，做白内障手术后效果不大？什么原因？,咨询病因
1122,E3830330001699014,一般会引起的原因,咨询病因
1123,E3830330002947012,一般这样会是什么原因？,咨询病因
1124,E3830330002330001,为什么会突然起身的时候会短暂性失明？,咨询病因
1125,E3830330000453003,你好，请问眼睛一双睇东西嘅时候出现重影模糊，头歪就正常是什么原因。,咨询病因
1126,E3830330002292002,我爱人昨天晚上开始眼睛就看到眼前有黑影飞来飞去的，是什么原因呢,咨询病因
1127,E3830330009498016,能查出原因吗？,咨询病因
1128,E3830330001678006,回家发现瞳孔变大，而且不能回复是什么原因呢？,咨询病因
1129,E3830330002623001,为什么我的黄斑是看的见得,咨询病因
1130,E3830330004981012,是抵抗力下降还是,咨询病因
1131,E3830330001234011,飞蚊症是因为原因形成的？,咨询病因
1132,E3830330003458001,您好，今年眼白经常出血，眼睛容易发痒，等眼泪出来后又不痒了，是什么原因造成的？另外我是近视，戴眼镜,咨询病因
1133,E2871200052195011,你大概给我说一下可能会是什么原因,咨询病因
1134,E3830330003194003,请问一下宝宝哭的时候只有一边眼睛流泪，这是什么，问题？,咨询病因
1135,E3830330002166001,好几天了，眼睛看东西好模糊，是什么原因？,咨询病因
1136,E3830330000432004,小孩眼睛老是眨怎么回事,咨询病因
1137,E3830330001118001,眼睛经常流眼泪是怎么回事,咨询病因
1138,E2569490005221023,会不会熬夜了啊,咨询病因
1139,E3830330002936001,你好，白内障是什么原因导致的,咨询病因
1140,E3830330002092001,眼睛为什么那么模糊？,咨询病因
1141,E3830330003161003,眼膜长白点是怎么回事,咨询病因
1142,E3830330001945001,眼皮疼还特别肿！眨眼睛就疼！是为什么！！,咨询病因
1143,E3830330000047001,内眼角经常痒是怎么回事请问？,咨询病因
1144,E2871200036589003,我想咨询一下我的眼睛里面老是长白色的米粒是怎么回事啊,咨询病因
1145,E3830330005447003,我想问下眼尾老是流眼泪怎么回事呢？,咨询病因
1146,E3830330007198001,眼睛发黄是什么因素,咨询病因
1147,E3830330002448001,眼睛怎么会突然充血,咨询病因
1148,E2871200030885001,老师你好，我上眼皮里面长了一个黑色的小东西是怎么回事,咨询病因
1149,E3830330002215011,还是有什么原因造成的？,咨询病因
1150,E3830330007642013,主要什么原因？,咨询病因
1151,E2871200049084002,你好，我在当地医院检查的是双眼玻璃体混浊，但是现在我左眼已经看不到了。是怎么回事,咨询病因
1152,E3830330003539003,从昨天开始和糖尿病有关系吗,咨询病因
1153,E3830330002343010,通常是什么原因,咨询病因
1154,E3830330003655001,看东西重影是怎么回事？,咨询病因
1155,E2871200036333001,眼睛痛还痒是怎么回事？,咨询病因
1156,E3830330002279002,眼睛旁边长了个小疙瘩怎么回事,咨询病因
1157,E3830330005306003,眼睛为什么发花呢,咨询病因
1158,E3830330010560003,你好，眼睛有血丝是怎么回事，滴眼药水没用,咨询病因
1159,E3830330002336004,请问一下眼睛红是怎么回事，,咨询病因
1160,E3830330002580009,点了眼药水后眼睛痒痒的，是什么原因,咨询病因
1161,E3830330009332004,眼角痒是怎么回事昵,咨询病因
1162,E3830330000305019,这是不是跟年龄无关的，会一直涨？？,咨询病因
1163,E3830330002178003,眼睛出现血丝怎会事,咨询病因
1164,E3830330000244002,64岁老人眼角有黑影是怎么回事?,咨询病因
1165,E3830330006910001,昨眼皮跳是怎么回事？,咨询病因
1166,E3830330000233001,你好，我中午午睡的时候眼睛老是流泪是怎么回事？,咨询病因
1167,E3830330002897001,眼睛按了听到响怎么回事,咨询病因
1168,E2871200011290009,还是怎么回事,咨询病因
1169,E3830330002554001,四岁女孩下眼睑红肿是怎么回事？需要手术吗？谢谢,咨询病因
1170,E3830330002662001,眼睛痛又模糊是怎么回事？,咨询病因
1171,E3830330000064009,什么原因导致的？,咨询病因
1172,E3830330003326001,眼皮上面长时间肿为什么,咨询病因
1173,E3830330004044001,你好，是什么原因导致得角膜炎呢？,咨询病因
1174,E3830330004426001,眼睛红是怎么回事,咨询病因
1175,E3830330001803002,眼睛涨疼是什么原因,咨询病因
1176,E9000200016094011,洗碗液会不会引起？,咨询病因
1177,E3830330000464004,眼睛红怎么回事,咨询病因
1178,E3830330003376002,请问眼睛里有红血丝怎么回事啊,咨询病因
1179,E2569490000495038,是不是长手机玩手机也有影响啊,咨询病因
1180,E3830330002753016,是不是年龄有关系,咨询病因
1181,E3830330003675019,远视是什么原因起的?,咨询病因
1182,E3830330001495015,会不会是眼睛疲劳了,咨询病因
1183,E2871200051318001,小孩之前由于感冒引起的角膜炎，至今三个月左右了还反反复复的发痒发红，请问是怎么回事？,咨询病因
1184,E3830330001394004,想问一下，就是今天中午爬在桌子上睡了20分钟，醒来眼睛就看东西是模糊的，手机上的字爬在上面都看不清楚。过了20分钟后然后有能看清楚了，问一下这是怎么回事,咨询病因
1185,E3830330009578001,小孩闪光是怎么形成的,咨询病因
1186,E3830330003085014,那我的眼睛现在这种是什么情况,咨询病因
600,E9000200007753007,那请问一下做手术眼睛的血好久可以消完呢？,咨询恢复期
601,E5953630000574015,手术恢复时间是多长,咨询恢复期
602,E2871200001467023,做这个手术恢复时间大概需要多久呢？,咨询恢复期
603,E2871200050663023,就是没有时间呀，想尽快，手术恢复好久出院呢,咨询恢复期
604,E2569490000245015,手术多久能好,咨询恢复期
605,E9000200012476002,好久可以打篮球,咨询恢复期
606,E2569490004974021,休息多久,咨询恢复期
607,E9000200009802028,那多久才恢复呢,咨询恢复期
608,E9000200012198002,做手术好久可以恢复,咨询恢复期
609,E2871200033276031,做了手术需要休息几天,咨询恢复期
610,E2871200039759003,做了近视手术要恢复多久？,咨询恢复期
611,E9000200011126005,验散瞳需要多久恢复,咨询恢复期
612,E2871200042651024,一般休息几天,咨询恢复期
613,E3830330012699012,多长时间恢复和休养？,咨询恢复期
614,E2871200054388014,恢复需要多久的时间,咨询恢复期
615,E3830330017344007,大概完全恢复要多久呢,咨询恢复期
616,E3830330000050012,手术多久可以恢复斜视,咨询恢复期
617,E3830330002990002,需要多久能恢复呢,咨询恢复期
618,E3830330009926014,激光眼睛要休息几天才能看见,咨询恢复期
619,E3830330002955001,白内障手术后15天可以上夜班吗,咨询恢复期
620,E2569490001938001,斜视手术后需要蒙眼几天啊？,咨询恢复期
621,E9000200004830017,做手术要多久恢复,咨询恢复期
622,E3830330010830003,麦粒肿割掉了，马上可以看见东西吗,咨询恢复期
623,E2871200036464041,还有就是，手术后是需要调养一段时间还是什么呢,咨询恢复期
624,E3830330003822029,下手术台就能睁开眼睛吗,咨询恢复期
625,E9000200004849054,一般手术后多久恢复视力,咨询恢复期
626,E3830330012842017,那请问做手术后大概多久能用眼呢,咨询恢复期
627,E5953630000372007,那恢复需要多久,咨询恢复期
628,E9000200011195020,做完手术可以马上上班吗,咨询恢复期
629,E9000200015583002,做了眼睛手术过多久才能入伍,咨询恢复期
630,E2871200026439011,这个需要多长时间才能用眼,咨询恢复期
631,E3830330003164012,手术多久能工作,咨询恢复期
632,E2871200017747044,这样的伤口愈合需要多久 很深吧,咨询恢复期
633,E3830330011148001,结膜炎要多久才能康复？,咨询恢复期
634,E5953630002323031,和恢复时间,咨询恢复期
635,E5953630000586002,就是斜视做完手术恢复多长时间,咨询恢复期
636,E3830330002990015,手术及恢复时间一起要多久,咨询恢复期
637,E2871200021522028,全飞秒又是要多久恢复？,咨询恢复期
638,E9000200011354004,要恢复几个月,咨询恢复期
639,E5953630001797020,手术做完之后马上就可以看的很清晰？后期怎么恢复，前三个月不能玩手机？看电视？,咨询恢复期
640,E9000200008622022,那么小现在可以恢复吗,咨询恢复期
641,E9000200004092055,晶体手术后多久恢复呢,咨询恢复期
642,E9000200004655004,请问幼儿睫毛倒长 结膜炎的回复期为多久,咨询恢复期
643,E9000200014571002,我想问一下做完手术大概能多久才能出院,咨询恢复期
644,E3830330004675011,这手术需要多久时间回复,咨询恢复期
645,E2569490004564004,恢复需要多久,咨询恢复期
646,E5953630001367002,你好 做视力矫正需要多久恢复期,咨询恢复期
647,E3830330001207001,请问做手术后多久可以恢复正常,咨询恢复期
648,E2871200017713007,需要保养多久？,咨询恢复期
649,E9000200008424023,要好久才能恢复,咨询恢复期
650,E3830330013197011,恢复期是多久啊,咨询恢复期
651,E9000200003863009,要多久恢复,咨询恢复期
652,E3830330002056024,所以问一下动手术后需要用多久保护好,咨询恢复期
653,E9000200005043005,手术后多久能恢复,咨询恢复期
654,E3830330009064013,请问下做这个第二天就能正常看电脑和手机吗,咨询恢复期
655,E9000200012227003,白内障碍手术完了以后多久能恢复啊？,咨询恢复期
656,E5953630001442018,术后恢复要多久？,咨询恢复期
657,E3830330002365012,手术做的话，要多久能恢复呢,咨询恢复期
658,E9000200012480023,术后要肿好久,咨询恢复期
659,E2871200007348006,有这个想法 ? ? ? 做了需要恢复多久才能正常用眼呢,咨询恢复期
660,E5953630002194012,一般手术后几天能看清楚物体呢？,咨询恢复期
661,E9000200008241005,那个飞秒手术多久能够恢复,咨询恢复期
662,E3830330003029001,近视手术后怎么恢复,咨询恢复期
663,E3830330006949020,多长时间可以正常工作？,咨询恢复期
664,E5953630001951012,这个手术恢复快么,咨询恢复期
665,E2871200013025020,做了多久能生小孩,咨询恢复期
666,E9000200009455022,那多久可以恢复正常,咨询恢复期
497,E9000200014815025,。激光手术多久能好,咨询疗程
498,E2871200029433039,如果配镜，多长时间能拿？,咨询疗程
499,E2569490001163019,去医院检查矫正一天能完成吗,咨询疗程
500,E9000200014350039,那要多久可以矫正呢？,咨询疗程
501,E3830330017220007,配好要多久,咨询疗程
502,E3830330000390001,结膜炎，一般要多久才好有好转,咨询疗程
503,E9000200013983027,需要治多长时间,咨询疗程
504,E9000200007726012,大概需要多久时间？,咨询疗程
505,E3830330007714032,如果只是个把小时就可以搞定的花 我一会就可以开车过去,咨询疗程
506,E9000200013911002,治疗视网膜脱落需要多久,咨询疗程
507,E9000200015031043,治疗好大慨需要多久时间呢,咨询疗程
508,E5953630001750011,要是做，应该要检查几次才能做呐，从检查到做完大概多长时间，谢谢,咨询疗程
509,E2569490001777004,眼镜要一直戴吗,咨询疗程
510,E3830330014881001,多久能复视力,咨询疗程
511,E9000200011246016,黄斑要治疗多久？,咨询疗程
512,E2871200038870001,近视眼要多少时间做,咨询疗程
513,E2871200040826001,我想取下眼结石，需要多少时间,咨询疗程
514,E3830330014927015,意思是多久能回复,咨询疗程
515,E3830330004918006,这种情况如果治疗要多长时间,咨询疗程
516,E3830330016916003,配眼镜一般多久能拿到？,咨询疗程
517,E9000200011448020,一般好久换一次,咨询疗程
518,E2871200015972005,大概多久可以矫正呢,咨询疗程
519,E5953630003483023,一个疗程是多长时间,咨询疗程
520,E3830330011775002,两个月大的宝宝霰粒肿切除需要多久，复杂吗,咨询疗程
521,E9000200008995048,验光配镜要多长时间,咨询疗程
522,E9000200010500027,理疗，是一疗程一疗程的吗，一疗程几次,咨询疗程
523,E9000200005232011,这几种最多的是多久时间弄完,咨询疗程
524,E3830330015590013,一次就可以吗？,咨询疗程
525,E3830330001364012,要治疗多久,咨询疗程
526,E9000200013928002,近视400  可以矫正么  需要多长时间  做好后多久可以正常看东西,咨询疗程
527,E2871200001449001,真的两天可以治疗？,咨询疗程
528,E2871200027562019,从检查到手术大概要多久,咨询疗程
529,E9000200013902012,配的时间要多久,咨询疗程
530,E2871200034105021,一般治疗多长时间,咨询疗程
531,E2871200011392001,做白内障从检查到做手朮须多少天时间。谢谢。,咨询疗程
532,E3830330009547024,治好需要多长时间？,咨询疗程
533,E2569490001328039,大概治疗时间多久,咨询疗程
534,E2871200009463010,到医院配的话，多久能拿到呢,咨询疗程
535,E3830330005695044,就诊需要很长时间吗,咨询疗程
536,E2569490000788006,一般治疗周期要多久,咨询疗程
537,E5953630000379005,治疗时间,咨询疗程
538,E3830330009135011,需要多久能治好,咨询疗程
539,E2871200013640018,手术需要好长时间,咨询疗程
540,E2871200052074028,矫正的话，要矫正好久？,咨询疗程
541,E2871200041664016,试戴也必须3个月？,咨询疗程
542,E3830330012792018,一般要做多久呢,咨询疗程
543,E3830330002176013,手术是一次性完成吗？之后不用做了吗,咨询疗程
544,E3830330009589004,手术治疗需要多久时间？,咨询疗程
545,E9000200010875014,大概需要多少时间,咨询疗程
546,E2871200005563015,需要多长时间能做好？,咨询疗程
547,E2871200002874036,检查和配镜需要多少时间,咨询疗程
548,E2871200033109022,过程 时间要多久,咨询疗程
549,E5953630000038015,多久能恢复,咨询疗程
550,E9000200011366002,眼镜需要一直戴吗,咨询疗程
551,E3830330007402008,我就是想问一下，能几天会好，,咨询疗程
552,E3830330000149013,配镜大约需要多久你们这里,咨询疗程
992,E3830330012870008,是不是伤到了,咨询危害
993,E3830330003066001,散光眼不戴眼镜的话，会对眼睛造成什么不好的影响？,咨询危害
994,E3830330009901018,像这种情况严重吗,咨询危害
995,E2569490004245032,那不是更严重,咨询危害
996,E5953630000523009,哦哦，那么严重么,咨询危害
997,E5953630001793065,不手术会不会影响另外一个视力,咨询危害
998,E3830330003060007,就是说以后的话，还是会近视或者是瞎掉 所有一直没有感情做,咨询危害
999,E3830330003999014,油烟会影响眼睛吗？,咨询危害
1000,E5953630002325028,就是想问问这个病严重吗？,咨询危害
1001,E9000200011705025,左眼远视眼对右眼有没有影响,咨询危害
1002,E9000200005381024,我想问一下，到我这个年龄，度数会不会再升高,咨询危害
1003,E5953630000776001,女生  十六岁   近视七百度，以后结婚生子会不会遗传,咨询危害
1004,E9000200009643009,严不严重？,咨询危害
1005,E9000200004524020,有没有影响,咨询危害
1006,E3830330007327021,那这种严重吗,咨询危害
1007,E3830330003286009,这个有什么严重性吗,咨询危害
1008,E9000200010740019,时间久了有多大影响,咨询危害
1009,E3830330009402003,左眼受伤会影响右眼吗,咨询危害
1010,E9000200012187002,\急性结膜炎严重吗,咨询危害
1011,E3830330003288020,会有什么状况的！,咨询危害
1012,E9000200009062005,天气热了吹风扇对手术有影响吗,咨询危害
1013,E9000200009779011,有危险吗,咨询危害
1014,E9000200004469002,请问视网膜脱落严重不,咨询危害
1015,E9000200015972027,请问一下这个传染吗,咨询危害
1016,E3830330003770003,这个嚴重吗,咨询危害
1017,E3830330011338014,那它会不会变大到挡住我眼睛看不见,咨询危害
1018,E2871200037896010,干眼症会让视力下降吗,咨询危害
1019,E3830330009829024,如果不带 散光会加深是么,咨询危害
1020,E3830330012043029,问题大吗？,咨询危害
1021,E9000200015837011,那我这种情况会视力下降吗,咨询危害
1022,E3830330010976001,0.75×175的散光严重吗,咨询危害
1023,E5953630002300001,近视会遗传吗,咨询危害
1024,E3830330005408017,我想问一下，一般不是说月子不能吹风，难道一直吹风眼睛不会有影响吗？,咨询危害
1025,E3830330017388022,会不会瞎掉,咨询危害
1026,E3830330004478011,一直揉眼睛，眼角膜会不会被破坏啊,咨询危害
1027,E3830330004471001,眼角膜破了会怎样,咨询危害
1028,E3830330010514001,麦粒肿会传染吗,咨询危害
1029,E3830330012481012,这个会影响眼睛的视力吗？,咨询危害
1030,E3830330007231025,这会不会传染的,咨询危害
1031,E5953630000882018,您说这种情况严重吗,咨询危害
1032,E2569490004994004,那孩子有时不戴会有什么影响吗,咨询危害
1033,E3830330003483001,散光200严重吗？,咨询危害
1034,E3830330012608015,老了会瞎吗,咨询危害
1035,E2569490000335011,如果我这种不治疗下去会怎么样,咨询危害
1036,E3830330010794004,勉强满一周，会不会对眼睛不好啊,咨询危害
1037,E3830330016902003,最近戴口罩呼气是不是有影响,咨询危害
1038,E2871200015294001,请问散光有点严重的会怎么样？,咨询危害
1039,E3830330000446011,我想问下会传染吗？因家里还有小的,咨询危害
1040,E9000200009748024,如果一直这样下去  我的眼睛会怎么样？,咨询危害
1041,E2569490005084026,如果进一步恶化会有什么症状,咨询危害
1042,E5953630002627012,有这么严重吗,咨询危害
1043,E5953630000776007,只有我一个人是高度近视，会遗传给孩子吗？,咨询危害
1044,E9000200010326033,短时间会不会有什么大问题,咨询危害
1045,E2871200047054027,那咪眼睛会加重近视吗？,咨询危害
1046,E2871200002067006,会有啥后果呢,咨询危害
1047,E5953630001793038,不手术会失明么,咨询危害
1048,E3830330007458022,那我这个情况会不会传染,咨询危害
1049,E2569490001312029,那现在这个严重吗？,咨询危害
1050,E3830330012861019,这样严重吗,咨询危害
1051,E5953630001134006,还会继续发展吗？,咨询危害
1052,E3830330013153010,不过一会又没事了，今天已经连续几次了，会不会影响视力啊,咨询危害
1053,E5953630002721001,散光不配眼镜的话，会严重吗？,咨询危害
1054,E5953630001282018,这个严重吗，需要去医院吗,咨询危害
1055,E3830330003497002,您好！请问单纯疱疹性角膜炎这个严重吗？,咨询危害
1056,E3830330003596001,你号眼睛散光是否影响看正中间的物体,咨询危害
1057,E2871200051756009,后果 会怎么样,咨询危害
1058,E9000200005239023,这个后面如果自己不保护好眼睛度数还会增加吗？,咨询危害
1059,E3830330002042002,严重的话会引起什么,咨询危害
1060,E2871200034969007,危害大不大？,咨询危害
1061,E5953630001793028,我怕以后另外一个也患病,咨询危害
1062,E3830330012544001,散光2.6和2.52严重吗,咨询危害
1063,E5953630000283012,眼睛干燥对眼有危害吗,咨询危害
1064,E2871200018577037,这种情况会不会导致头晕呢,咨询危害
1065,E2871200050397010,就是不能像其他人一样一直闭着眼睛、只有小孩睡了、我才可以休息、这样会不会对眼睛有伤害没,咨询危害
1066,E2871200038439020,有没有那种严重到没得救了那种,咨询危害
1067,E3830330001250001,请问干眼症治不好有什么后果,咨询危害
1068,E3830330006947021,我15年检查出的一百度买了个眼镜，没有戴这个不会有什么问题吧,咨询危害
1069,E5953630000008034,我听说容易失明,咨询危害
1070,E3830330012829011,有没有伤害,咨询危害
1071,E3830330004669001,我的眼角膜开裂对眼睛的视力有影响吗？,咨询危害
1072,E5953630001658027,这样的情况是比较严重么,咨询危害
1073,E2569490001271025,角膜不好会失明吗,咨询危害
1074,E9000200005190011,那不戴有什么影响,咨询危害
1075,E9000200008799004,每天最多可以看多少分钟？看手机或电视的后果会怎样？,咨询危害
1076,E9000200015837006,这种情况会视力下降吗,咨询危害
1077,E3830330004768021,我就想问下后果怎样,咨询危害
1078,E2569490004610012,有问题吗,咨询危害
1079,E9000200011814032,还没回答我:这种症状如果不医治，会有什么后果不,咨询危害
1080,E3830330010422001,4岁小孩散光175度 严重吗,咨询危害
1081,E3830330007120008,没有，我刚刚看到有人宣传说近视会遗传，我只是咨询一下这个说法是否正确,咨询危害
1082,E9000200014923015,这个问题在您的从医经历中算严重吗，治愈的可能性大不大？,咨询危害
1083,E3830330003574004,50℃的散光严重吗？,咨询危害
1084,E9000200015821004,有没有什么危害,咨询危害
1085,E3830330011424008,如果说不做手术的话  眼睛会咋样,咨询危害
1086,E3830330001986001,散光对眼睛危害？,咨询危害
1087,E3830330002392028,对了，请问一下像这种先天性的白内障会影响到下一代吗？,咨询危害
1088,E3830330001203006,一个月医生说神经压迫我有颈椎请问难医吗?会不会失明,咨询危害
1089,E5953630002002001,歪斜对生活有影响吗？,咨询危害
1090,E9000200008916015,那这个严重么,咨询危害
1091,E5953630002520008,会影响我眼睛的健康吗？,咨询危害
1092,E5953630002841008,会伤害眼睛吗,咨询危害
1093,E3830330005531001,你好，麦粒肿会越来越大吗,咨询危害
1094,E2569490004875004,那结局会怎样啊,咨询危害
1095,E3830330002045007,有没有遗传的可能性？,咨询危害
1096,E9000200004819031,我就是想知道问题大不大,咨询危害
1097,E3830330017028002,散光太高会怎么样,咨询危害
1098,E3830330002448011,没那么严重吧,咨询危害
1099,E3830330011745009,如果不配带散光有没有影响,咨询危害
1100,E2871200004995018,散光有啥危害呢？,咨询危害
1101,E9000200015391017,没有问题了吧,咨询危害
1102,E5953630000480002,是不是度数越高对眼睛伤害越大,咨询危害
1023,E2569490000465003,请问医院有地下停车场？,咨询公司介绍
1024,E9000200011174017,南坪。你说是大坪三院吗？,咨询公司介绍
1025,E2569490001309006,你家医院是？,咨询公司介绍
1026,E9000200015045002,你好，你是哪个医院,咨询公司介绍
1027,E9000200013350009,哦，以前没有关注到是新成立的医院吗？,咨询公司介绍
1028,E9000200004233021,主要是想对比一下看是去成都做还是就在遂宁做,咨询公司介绍
1029,E9000200012650002,你好，请问是仁寿爱瑞眼科医院吗,咨询公司介绍
1030,E2569490000747001,你好 五官科医院吗,咨询公司介绍
1031,E3830330001723036,我在咨询下别的医院,咨询公司介绍
1032,E3830330003600033,我现在在选择 参考你们医院和眼科医院,咨询公司介绍
1033,E9000200012924011,和大坪医院一样吗,咨询公司介绍
1034,E9000200013684002,重庆哪一个眼科医院最好,咨询公司介绍
1035,E9000200007880004,是眼科医院吗？,咨询公司介绍
1036,E2871200038797023,我觉得眼科比较专一,咨询公司介绍
1037,E3830330010505020,罗湖区哪里医院好,咨询公司介绍
1038,E3830330005523032,我听说希玛林眼科医院香港的用药和配镜和国内使用的不一样是吗？,咨询公司介绍
1039,E9000200013679018,请问你们这儿还是属于大坪三院吗,咨询公司介绍
1040,E5953630000135009,不知道在哪做呢,咨询公司介绍
1041,E9000200012924036,你们是什么医院呀,咨询公司介绍
1042,E3830330001410032,另外，深圳有几家有名的医院，比如爱尔眼科，你们跟他们有些什么不一样的地方？,咨询公司介绍
1043,E5953630001284001,我想咨询“北京眼科医院”,咨询公司介绍
1044,E3830330017613010,你那个医院吗,咨询公司介绍
1045,E9000200015982018,我问的是黔江民族医院,咨询公司介绍
1046,E2569490000030000,想了解儿童眼科,咨询公司介绍
1047,E5953630000651002,我家孩子眼睛有点斜式你们那能做手术吗,咨询公司介绍
1048,E5953630000758046,想找个好医院看看,咨询公司介绍
1049,E9000200003923002,遂宁哪家眼科医院好一点??,咨询公司介绍
1050,E3830330004635005,还是美容医院？,咨询公司介绍
1051,E9000200004997036,在全国都有分医院 是连锁的哇,咨询公司介绍
1052,E9000200009008004,有急诊门诊不？,咨询公司介绍
1053,E2569490004517001,你是上海的医院？,咨询公司介绍
1054,E2569490005133001,你好，请问目前哪些点开门了？,咨询公司介绍
1055,E3830330007491001,你们是深圳市眼科医院吗,咨询公司介绍
1056,E9000200012953002,看眼疾病那个医院最好,咨询公司介绍
1057,E3830330001227015,不知哪个医院好,咨询公司介绍
1058,E2871200055757033,哪里有做义眼片的，请你告诉我好吗,咨询公司介绍
1059,E3830330007083015,嗯是去你们那边做还是 可以去综合医院做就可以,咨询公司介绍
1060,E5953630002392001,哪哪个医院的大夫,咨询公司介绍
1061,E9000200013369005,是万州阳光医院嘛。,咨询公司介绍
1062,E9000200007608011,去年 你们刚开业不久吧,咨询公司介绍
1063,E9000200004805003,你好是大医院眼科吗,咨询公司介绍
1064,E2569490000511045,你们应该是新开业没多久吧,咨询公司介绍
1065,E3830330000238016,选择困难症? 因为每个医院独说自己的仪器和技术室最好的,咨询公司介绍
1066,E3830330011233016,你们店我第一次听说,咨询公司介绍
1067,E3830330010426020,就是保安医院挂眼科吗？,咨询公司介绍
1068,E9000200010202002,是不是中心医院的,咨询公司介绍
1069,E9000200014170019,是重庆大坪医院啥,咨询公司介绍
1070,E9000200007798002,儿童近视后去那里看比较好,咨询公司介绍
1071,E2569490000973022,这里你们有没有医院,咨询公司介绍
